system:index,date,lake_bottom_temperature,.geo
20200929,2020-09-29,2.2361911466615486E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200930,2020-09-30,2.23704645107313E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201001,2020-10-01,2.2376135727621007E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201002,2020-10-02,2.236858700386051E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201003,2020-10-03,2.2355739143936968E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201004,2020-10-04,2.2342466978333852E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201005,2020-10-05,2.2334832661726353E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201006,2020-10-06,2.2336594202643916E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201007,2020-10-07,2.2339183250472435E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201008,2020-10-08,2.2347823343598038E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201009,2020-10-09,2.2357694578349745E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201010,2020-10-10,2.2353957655248332E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201011,2020-10-11,2.2340630387752542E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201012,2020-10-12,2.2326526889005587E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201013,2020-10-13,2.2318074362788048E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201014,2020-10-14,2.2308045812609476E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201015,2020-10-15,2.2294882969391102E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201016,2020-10-16,2.2284586600067773E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201017,2020-10-17,2.2282319793167022E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201018,2020-10-18,2.228173190266818E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201019,2020-10-19,2.2280500119247735E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201020,2020-10-20,2.2290684867417225E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201021,2020-10-21,2.2315979591274092E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201022,2020-10-22,2.233397590615179E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201023,2020-10-23,2.2343918943123004E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201024,2020-10-24,2.2347308964877933E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201025,2020-10-25,2.2344910640588716E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201026,2020-10-26,2.232940732884783E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201027,2020-10-27,2.2313760334197372E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201028,2020-10-28,2.231152789611678E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201029,2020-10-29,2.231256445554642E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201030,2020-10-30,2.2320815436809748E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201031,2020-10-31,2.2323995105293107E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201101,2020-11-01,2.2336871262575614E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201102,2020-11-02,2.2356228923028713E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201103,2020-11-03,2.2342992365083826E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104,2020-11-04,2.2317205217216772E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201105,2020-11-05,2.229131432603296E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201106,2020-11-06,2.227793891371736E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201107,2020-11-07,2.2283879557257903E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201108,2020-11-08,2.2295221208023417E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201109,2020-11-09,2.230322752425633E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201110,2020-11-10,2.2306814028813243E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201111,2020-11-11,2.2307662318325013E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201112,2020-11-12,2.230702525535151E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201113,2020-11-13,2.230691211176346E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201114,2020-11-14,2.2312613984035897E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201115,2020-11-15,2.2317084951479685E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201116,2020-11-16,2.230760255759279E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201117,2020-11-17,2.2298996517168635E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201118,2020-11-18,2.2293381505371067E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201119,2020-11-19,2.2289052738101244E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201120,2020-11-20,2.2265367440373927E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201121,2020-11-21,2.2242765444486433E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201122,2020-11-22,2.2223589350467715E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201123,2020-11-23,2.221106231008364E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201124,2020-11-24,2.2198871298338482E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201125,2020-11-25,2.2190951491889346E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201126,2020-11-26,2.2187639019617382E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201127,2020-11-27,2.2186673814375272E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201128,2020-11-28,2.2182324757347292E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201129,2020-11-29,2.2166787503624976E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201130,2020-11-30,2.2140764680886465E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201201,2020-12-01,2.2125786996363443E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201202,2020-12-02,2.2109500901027557E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201203,2020-12-03,2.2097752681223908E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201204,2020-12-04,2.208470552173997E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201205,2020-12-05,2.206162862427582E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201206,2020-12-06,2.2047219837232536E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201207,2020-12-07,2.2033032929251426E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201208,2020-12-08,2.201835080411743E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201209,2020-12-09,2.2004361396827608E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201210,2020-12-10,2.2000599883208454E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201211,2020-12-11,2.200889852854929E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201212,2020-12-12,2.20192338483227E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201213,2020-12-13,2.201933312449271E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201214,2020-12-14,2.2032140807597107E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201215,2020-12-15,2.2043500593161106E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201216,2020-12-16,2.204426278567013E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201217,2020-12-17,2.2050203858205968E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201218,2020-12-18,2.2053309728572625E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201219,2020-12-19,2.206096180824011E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201220,2020-12-20,2.206440892283751E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201221,2020-12-21,2.2068492350135103E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201222,2020-12-22,2.2095680219415885E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201223,2020-12-23,2.2112865796202213E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201224,2020-12-24,2.210131892976291E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201225,2020-12-25,2.2063981527186143E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201226,2020-12-26,2.2028042277977148E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201227,2020-12-27,2.200988610028303E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201228,2020-12-28,2.1992624865028128E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201229,2020-12-29,2.1977005347497636E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201230,2020-12-30,2.1963712055215707E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201231,2020-12-31,2.1954109784398726E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101,2021-01-01,2.1939698085879436E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210102,2021-01-02,2.1918996136407176E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210103,2021-01-03,2.1900808915442744E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210104,2021-01-04,2.1886466258186546E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210105,2021-01-05,2.1873974579941887E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210106,2021-01-06,2.186405599855231E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210107,2021-01-07,2.1856051918383348E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108,2021-01-08,2.184496766748466E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109,2021-01-09,2.1830148535242376E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110,2021-01-10,2.1811756732737786E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111,2021-01-11,2.1801654860459718E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112,2021-01-12,2.180764567967363E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113,2021-01-13,2.1825582550670594E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114,2021-01-14,2.1843615924773145E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115,2021-01-15,2.1846303946875167E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116,2021-01-16,2.1830975942300832E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210117,2021-01-17,2.1831776869819832E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210118,2021-01-18,2.183021091488521E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119,2021-01-19,2.1832271149459952E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210120,2021-01-20,2.184266270251541E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210121,2021-01-21,2.1867413561591873E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210122,2021-01-22,2.1882270492616206E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210123,2021-01-23,2.1875678313281316E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210124,2021-01-24,2.18633503975736E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210125,2021-01-25,2.185112506095927E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210126,2021-01-26,2.1835410854049212E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210127,2021-01-27,2.1836280326814038E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210128,2021-01-28,2.1866469073469162E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210129,2021-01-29,2.190435675671035E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210130,2021-01-30,2.1922266734628373E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210131,2021-01-31,2.1930570326272085E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210201,2021-02-01,2.194428569695946E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210202,2021-02-02,2.1962975336687553E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210203,2021-02-03,2.198396549792803E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210204,2021-02-04,2.198655768592747E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210205,2021-02-05,2.1990533396796912E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210206,2021-02-06,2.1992431082045949E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210207,2021-02-07,2.1983090201829234E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210208,2021-02-08,2.1958160183806685E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210209,2021-02-09,2.1934307398545897E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210210,2021-02-10,2.1909894108256158E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210211,2021-02-11,2.1877194044411904E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210212,2021-02-12,2.1853796085838795E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210213,2021-02-13,2.1832169311348528E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210214,2021-02-14,2.1818408428719926E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210215,2021-02-15,2.1820183086968458E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210216,2021-02-16,2.1837630888896963E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210217,2021-02-17,2.1863927125242937E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218,2021-02-18,2.1886394503399056E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219,2021-02-19,2.1904975435598582E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220,2021-02-20,2.1932771065709448E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221,2021-02-21,2.1956589372564965E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222,2021-02-22,2.1971562722400093E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223,2021-02-23,2.1989144163790613E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224,2021-02-24,2.2010253075956857E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225,2021-02-25,2.2022700326719773E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210226,2021-02-26,2.2026004468138433E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210227,2021-02-27,2.2016686759250176E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210228,2021-02-28,2.200424875444827E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210301,2021-03-01,2.2002518789385724E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210302,2021-03-02,2.2009007021648714E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210303,2021-03-03,2.2018780265887165E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304,2021-03-04,2.2027303154032433E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210305,2021-03-05,2.2024572131015578E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210306,2021-03-06,2.2004634746615246E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210307,2021-03-07,2.1995075458056995E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210308,2021-03-08,2.1990674429842064E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210309,2021-03-09,2.1985519259785467E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210310,2021-03-10,2.1983280306021035E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210311,2021-03-11,2.2006389487794375E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210312,2021-03-12,2.20157275071162E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210313,2021-03-13,2.202194311724226E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210314,2021-03-14,2.2013265187678868E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210315,2021-03-15,2.2015785682273096E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210316,2021-03-16,2.2020632589301795E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210317,2021-03-17,2.2026002137665066E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210318,2021-03-18,2.2016165525250655E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210319,2021-03-19,2.2007636869781575E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210320,2021-03-20,2.1990184349674112E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210321,2021-03-21,2.198462793651051E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210322,2021-03-22,2.1984679303285193E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210323,2021-03-23,2.1989642154893428E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210324,2021-03-24,2.2001818941615438E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210325,2021-03-25,2.2018940225163478E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210326,2021-03-26,2.2031769319722295E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210327,2021-03-27,2.2038017784548134E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210328,2021-03-28,2.2044811250034466E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210329,2021-03-29,2.2061057639307943E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210330,2021-03-30,2.2079224101356256E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210331,2021-03-31,2.2097739121415257E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401,2021-04-01,2.211314047453091E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402,2021-04-02,2.212371448723591E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403,2021-04-03,2.211955215913516E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210404,2021-04-04,2.2112542106253138E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210405,2021-04-05,2.2110681376616848E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210406,2021-04-06,2.2091975382706687E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210407,2021-04-07,2.2070536381645292E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210408,2021-04-08,2.2066997652313286E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210409,2021-04-09,2.2079473912638086E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210410,2021-04-10,2.209884202599645E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210411,2021-04-11,2.2106414946180147E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210412,2021-04-12,2.209725269457614E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210413,2021-04-13,2.209168081310504E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210414,2021-04-14,2.2085249621880722E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210415,2021-04-15,2.2078312493839422E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210416,2021-04-16,2.2072433222981074E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210417,2021-04-17,2.207164472318691E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210418,2021-04-18,2.2079018036815107E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210419,2021-04-19,2.209131668607673E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210420,2021-04-20,2.210651719785583E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210421,2021-04-21,2.2120167155716679E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210422,2021-04-22,2.213483917546075E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210423,2021-04-23,2.2146759230584714E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210424,2021-04-24,2.2157887455901697E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210425,2021-04-25,2.2166553720922124E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210426,2021-04-26,2.216731305809137E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210427,2021-04-27,2.2171110085623145E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210428,2021-04-28,2.217885430689578E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210429,2021-04-29,2.218197404572476E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210430,2021-04-30,2.2182558008351326E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210501,2021-05-01,2.21832835264739E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210502,2021-05-02,2.2182215466734684E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210503,2021-05-03,2.218302238826192E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210504,2021-05-04,2.2183082821332878E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210505,2021-05-05,2.2181110820753103E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210506,2021-05-06,2.21811630602327E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210507,2021-05-07,2.2187449762703556E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210508,2021-05-08,2.22043498980323E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210509,2021-05-09,2.223554577414E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210510,2021-05-10,2.2253345947445074E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210511,2021-05-11,2.225419962599769E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210512,2021-05-12,2.2248783120423263E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210513,2021-05-13,2.2246194004911876E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210514,2021-05-14,2.224636455113932E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210515,2021-05-15,2.2246207925114787E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210516,2021-05-16,2.224975254114853E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210517,2021-05-17,2.2250451681262225E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210518,2021-05-18,2.2252132438681334E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210519,2021-05-19,2.2254660069718617E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210520,2021-05-20,2.225622883404541E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210521,2021-05-21,2.2256833525662598E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210522,2021-05-22,2.225274052885784E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210523,2021-05-23,2.2252214568073842E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210524,2021-05-24,2.225374111006745E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210525,2021-05-25,2.2247040538819957E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210526,2021-05-26,2.2249027100810295E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210527,2021-05-27,2.2257659447573283E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210528,2021-05-28,2.2273059743730283E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210529,2021-05-29,2.228952249767444E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210530,2021-05-30,2.2300095883961785E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210531,2021-05-31,2.2309756349705404E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210601,2021-06-01,2.232149438883574E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210602,2021-06-02,2.2337471824358714E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210603,2021-06-03,2.2347879039109874E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210604,2021-06-04,2.2349408276285923E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210605,2021-06-05,2.2345765827199975E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210606,2021-06-06,2.234543983864954E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210607,2021-06-07,2.234965347117983E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210608,2021-06-08,2.2357394569260204E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210609,2021-06-09,2.2366431751675513E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210610,2021-06-10,2.237232925417453E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210611,2021-06-11,2.2379625614688265E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210612,2021-06-12,2.2384060855539733E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210613,2021-06-13,2.2385855891844964E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210614,2021-06-14,2.2390708925591207E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210615,2021-06-15,2.2398825944850248E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210616,2021-06-16,2.2408290534199435E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210617,2021-06-17,2.241254083935311E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210618,2021-06-18,2.2409235172603136E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210619,2021-06-19,2.2404958527958554E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210620,2021-06-20,2.2402116098971558E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210621,2021-06-21,2.2401213565775007E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210622,2021-06-22,2.2395286412040445E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210623,2021-06-23,2.2382742762644684E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210624,2021-06-24,2.2378460985473144E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210625,2021-06-25,2.237923477795025E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210626,2021-06-26,2.2382614213898176E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210627,2021-06-27,2.2388012653103152E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210628,2021-06-28,2.238962040242991E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210629,2021-06-29,2.2389773936829925E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210630,2021-06-30,2.238696174042629E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210701,2021-07-01,2.238798600629868E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210702,2021-07-02,2.2394685908979565E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703,2021-07-03,2.2400734093959683E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210704,2021-07-04,2.2402542807222039E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210705,2021-07-05,2.2401035464441097E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210706,2021-07-06,2.2395181873375756E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210707,2021-07-07,2.2392645401824096E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210708,2021-07-08,2.23948988329819E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210709,2021-07-09,2.2396358952759397E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210710,2021-07-10,2.2398966799425262E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210711,2021-07-11,2.240115060976928E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
