system:index,date,soil_temperature_level_1,.geo
20190413,2019-04-13,2.216215692246681E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190414,2019-04-14,2.2095392465053824E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190415,2019-04-15,2.222477679038595E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190416,2019-04-16,2.2300861800246194E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190417,2019-04-17,2.242697177734989E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190418,2019-04-18,2.255142201643573E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190419,2019-04-19,2.2626693415594178E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190420,2019-04-20,2.2640803109104013E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190421,2019-04-21,2.263065418640858E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422,2019-04-22,2.2653032972698995E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423,2019-04-23,2.2641342456493098E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424,2019-04-24,2.2548495281681353E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425,2019-04-25,2.244630388059709E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426,2019-04-26,2.239771979056852E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427,2019-04-27,2.2357489453788325E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428,2019-04-28,2.230515652609737E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429,2019-04-29,2.2346260930778992E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430,2019-04-30,2.242902096742893E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501,2019-05-01,2.2517287558905822E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502,2019-05-02,2.2465049539294517E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503,2019-05-03,2.243181823981911E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190504,2019-05-04,2.2286521691018122E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190505,2019-05-05,2.220218122228952E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190506,2019-05-06,2.2253365657919657E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190507,2019-05-07,2.2360772917396614E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190508,2019-05-08,2.2417687310587204E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190509,2019-05-09,2.2426012919484514E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190510,2019-05-10,2.249971063774382E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190511,2019-05-11,2.2502021372700793E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190512,2019-05-12,2.243629391183572E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190513,2019-05-13,2.2459312029286194E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190514,2019-05-14,2.2514211767829555E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190515,2019-05-15,2.2512621886950356E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190516,2019-05-16,2.2528469765042788E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190517,2019-05-17,2.2504460792872882E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190518,2019-05-18,2.2525763752831852E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190519,2019-05-19,2.2523813189686853E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190520,2019-05-20,2.2543494513862842E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190521,2019-05-21,2.2602621420738E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190522,2019-05-22,2.2665975625443196E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190523,2019-05-23,2.2734370782696897E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190524,2019-05-24,2.2738510174336895E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190525,2019-05-25,2.2726899878776374E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190526,2019-05-26,2.2709223779265183E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190527,2019-05-27,2.2688559071089488E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190528,2019-05-28,2.2625226819465238E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190529,2019-05-29,2.2597278062264162E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190530,2019-05-30,2.2693116945327485E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190531,2019-05-31,2.2848411188317823E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190601,2019-06-01,2.2997415268336886E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190602,2019-06-02,2.3086742956368637E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190603,2019-06-03,2.3017161847308135E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190604,2019-06-04,2.3020446247505516E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190605,2019-06-05,2.2834768097796997E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190606,2019-06-06,2.274467476577989E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190607,2019-06-07,2.2737386412865233E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190608,2019-06-08,2.2741078770026466E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190609,2019-06-09,2.277969021023789E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190610,2019-06-10,2.2755918254365408E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190611,2019-06-11,2.2650095455297446E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190612,2019-06-12,2.2655488403835976E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190613,2019-06-13,2.2740880650092608E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190614,2019-06-14,2.2832906254093558E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190615,2019-06-15,2.283332226902987E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190616,2019-06-16,2.2859425901858526E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190617,2019-06-17,2.2991723893822604E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190618,2019-06-18,2.3109836735652578E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190619,2019-06-19,2.3085773357622683E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190620,2019-06-20,2.2989260712893996E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190621,2019-06-21,2.2919462270072004E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190622,2019-06-22,2.2979535684959394E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190623,2019-06-23,2.3125952121069318E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190624,2019-06-24,2.3250952156491825E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190625,2019-06-25,2.335622444435628E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190626,2019-06-26,2.3476628400755736E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190627,2019-06-27,2.3571902585452485E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190628,2019-06-28,2.3567814533713895E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190629,2019-06-29,2.357234267396507E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190630,2019-06-30,2.3507343963488728E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190701,2019-07-01,2.3382207385223186E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190702,2019-07-02,2.3309251249253422E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190703,2019-07-03,2.332304063097996E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190704,2019-07-04,2.3372859385881007E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190705,2019-07-05,2.345878013988547E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190706,2019-07-06,2.346479475069759E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707,2019-07-07,2.3388156356228706E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190708,2019-07-08,2.3322043876367277E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190709,2019-07-09,2.326000827942946E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190710,2019-07-10,2.3294074896200758E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190711,2019-07-11,2.3294059833447358E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190712,2019-07-12,2.328245356983553E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190713,2019-07-13,2.327773447139048E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190714,2019-07-14,2.3228525979719803E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190715,2019-07-15,2.31815127264454E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190716,2019-07-16,2.3263848515335435E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190717,2019-07-17,2.3317145313484448E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190718,2019-07-18,2.3252653977465656E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190719,2019-07-19,2.3306832558642477E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190720,2019-07-20,2.3334401501324475E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190721,2019-07-21,2.337749019668092E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190722,2019-07-22,2.3517819375711E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190723,2019-07-23,2.3672763507079244E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190724,2019-07-24,2.3746039141795182E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190725,2019-07-25,2.3775515793464863E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190726,2019-07-26,2.3534622148173162E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190727,2019-07-27,2.322119655087617E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190728,2019-07-28,2.3105397338078147E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190729,2019-07-29,2.318376903144812E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190730,2019-07-30,2.3163447945819485E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190731,2019-07-31,2.3124943216297334E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190801,2019-08-01,2.317320453531202E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190802,2019-08-02,2.325721363723343E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190803,2019-08-03,2.330101697676002E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190804,2019-08-04,2.3374326093133557E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190805,2019-08-05,2.3372437455013806E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190806,2019-08-06,2.3327217269795728E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190807,2019-08-07,2.3249524585772696E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190808,2019-08-08,2.3339953162570563E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190809,2019-08-09,2.3379924923308185E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190810,2019-08-10,2.3274193126630157E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190811,2019-08-11,2.310979423320713E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190812,2019-08-12,2.3036285341660863E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190813,2019-08-13,2.2970321625351447E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190814,2019-08-14,2.3021309454218584E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190815,2019-08-15,2.3059842014908957E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190816,2019-08-16,2.310482738579564E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190817,2019-08-17,2.3126290661234415E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818,2019-08-18,2.315884921312753E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819,2019-08-19,2.3071877709855872E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820,2019-08-20,2.2990004522274363E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821,2019-08-21,2.3019200617601645E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822,2019-08-22,2.3099278454508734E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823,2019-08-23,2.3184216201744038E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824,2019-08-24,2.3276511851512593E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825,2019-08-25,2.3332512694851536E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826,2019-08-26,2.3378523374714193E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827,2019-08-27,2.3353545566576564E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828,2019-08-28,2.3339046292192847E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190829,2019-08-29,2.3290729828501198E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190830,2019-08-30,2.3305316038096738E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190831,2019-08-31,2.33264487416272E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901,2019-09-01,2.3161647164035708E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902,2019-09-02,2.3078926852309686E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903,2019-09-03,2.307174601007076E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904,2019-09-04,2.3067625465420812E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905,2019-09-05,2.2946427133319238E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906,2019-09-06,2.289902806418631E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907,2019-09-07,2.288724016616701E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908,2019-09-08,2.2807505601723477E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909,2019-09-09,2.2755185178269118E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910,2019-09-10,2.279639270778017E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911,2019-09-11,2.287884076846295E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190912,2019-09-12,2.3003724660901606E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190913,2019-09-13,2.308435073188004E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190914,2019-09-14,2.3159719243567717E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190915,2019-09-15,2.3205631554750404E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190916,2019-09-16,2.321101838138992E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190917,2019-09-17,2.3161092444295213E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190918,2019-09-18,2.303643298960557E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190919,2019-09-19,2.2964816759297973E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190920,2019-09-20,2.2990780921448556E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190921,2019-09-21,2.309146169167465E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190922,2019-09-22,2.299925578098321E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190923,2019-09-23,2.2877483358741236E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190924,2019-09-24,2.283905757709918E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190925,2019-09-25,2.2808322369610867E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190926,2019-09-26,2.28685677855581E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190927,2019-09-27,2.2850475100431484E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190928,2019-09-28,2.2828851514393613E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190929,2019-09-29,2.2851108057485002E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190930,2019-09-30,2.2860150266285795E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191001,2019-10-01,2.2845238382724547E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191002,2019-10-02,2.2735953405239362E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191003,2019-10-03,2.2609661021715403E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191004,2019-10-04,2.2626248194988263E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191005,2019-10-05,2.267715946757266E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191006,2019-10-06,2.2664173028077477E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191007,2019-10-07,2.259095281656229E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191008,2019-10-08,2.2681351177815077E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191009,2019-10-09,2.262624697494949E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191010,2019-10-10,2.2611007706748706E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191011,2019-10-11,2.2681385443791726E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191012,2019-10-12,2.2794787833394358E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191013,2019-10-13,2.288907942142484E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191014,2019-10-14,2.287408097102992E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191015,2019-10-15,2.2662800486631256E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191016,2019-10-16,2.2604190969058418E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191017,2019-10-17,2.2625629135776109E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191018,2019-10-18,2.262618262349215E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191019,2019-10-19,2.262209936112093E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191020,2019-10-20,2.2605106712732404E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191021,2019-10-21,2.254398972394774E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191022,2019-10-22,2.2502214666700396E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191023,2019-10-23,2.2599825268637294E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191024,2019-10-24,2.2587457678346002E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191025,2019-10-25,2.2589283629640514E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191026,2019-10-26,2.2619284988877863E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191027,2019-10-27,2.2587203262600815E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191028,2019-10-28,2.252071805850944E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191029,2019-10-29,2.2496301728548613E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191030,2019-10-30,2.250118244493725E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191031,2019-10-31,2.2502179576265785E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191101,2019-11-01,2.2534747596005458E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191102,2019-11-02,2.2556036441827062E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191103,2019-11-03,2.2447409785674143E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191104,2019-11-04,2.2413673345148414E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191105,2019-11-05,2.2331831820335132E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191106,2019-11-06,2.2271164147206312E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191107,2019-11-07,2.2217744718685055E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191108,2019-11-08,2.2136168932762232E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191109,2019-11-09,2.209622211921364E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191110,2019-11-10,2.208476960617908E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191111,2019-11-11,2.2059980637214053E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191112,2019-11-12,2.2060369746375692E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191113,2019-11-13,2.2032639922744226E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191114,2019-11-14,2.199164480957045E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191115,2019-11-15,2.1952340267262957E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191116,2019-11-16,2.1958520813524884E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191117,2019-11-17,2.195252385362032E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191118,2019-11-18,2.1966564323466378E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191119,2019-11-19,2.1960065090001786E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191120,2019-11-20,2.1902394223850587E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191121,2019-11-21,2.1994992559435427E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191122,2019-11-22,2.2091293819896057E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191123,2019-11-23,2.2182334510601646E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191124,2019-11-24,2.2131000695564848E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191125,2019-11-25,2.2175258413405776E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191126,2019-11-26,2.2265559051211149E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191127,2019-11-27,2.2275644768470138E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191128,2019-11-28,2.2247164259128958E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191129,2019-11-29,2.2189775356777382E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191130,2019-11-30,2.2060931262875804E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191201,2019-12-01,2.204928477356368E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191202,2019-12-02,2.1957023298205972E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191203,2019-12-03,2.1866625597753787E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191204,2019-12-04,2.181884486725915E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191205,2019-12-05,2.1809820308213836E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191206,2019-12-06,2.1898218069706511E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191207,2019-12-07,2.20589405102344E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191208,2019-12-08,2.2148225218130624E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191209,2019-12-09,2.208061262836933E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191210,2019-12-10,2.192812219457542E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191211,2019-12-11,2.1938665095659238E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191212,2019-12-12,2.1943954257020444E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191213,2019-12-13,2.205459127437777E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191214,2019-12-14,2.2150002735364074E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191215,2019-12-15,2.2170588213332212E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191216,2019-12-16,2.220375460294924E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191217,2019-12-17,2.22672641768398E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191218,2019-12-18,2.2225184599340343E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191219,2019-12-19,2.2290200792635608E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191220,2019-12-20,2.2248280194289702E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191221,2019-12-21,2.2156137278243977E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191222,2019-12-22,2.2150067570342073E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191223,2019-12-23,2.211987825562421E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191224,2019-12-24,2.22061962902761E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191225,2019-12-25,2.2143041616220182E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191226,2019-12-26,2.2067921852657938E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191227,2019-12-27,2.2138129507184196E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191228,2019-12-28,2.2064886666446286E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191229,2019-12-29,2.1870786967512488E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191230,2019-12-30,2.1806313201174533E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191231,2019-12-31,2.1793556748727655E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101,2020-01-01,2.1858721407549983E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102,2020-01-02,2.1933631398057783E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103,2020-01-03,2.2018978495642412E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104,2020-01-04,2.1994368876799697E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105,2020-01-05,2.1918412602961835E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106,2020-01-06,2.1843456814694148E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200107,2020-01-07,2.1981492397799006E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200108,2020-01-08,2.210617578654729E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200109,2020-01-09,2.2151644640265256E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200110,2020-01-10,2.207987218259707E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200111,2020-01-11,2.1937225568054384E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200112,2020-01-12,2.1877263456239918E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200113,2020-01-13,2.1963109227948582E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200114,2020-01-14,2.2060630924320656E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200115,2020-01-15,2.2119163631254065E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200116,2020-01-16,2.2105058479690492E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200117,2020-01-17,2.208533332537408E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200118,2020-01-18,2.1926322251571393E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200119,2020-01-19,2.1832785720615885E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200120,2020-01-20,2.179923404294111E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200121,2020-01-21,2.1773672710763007E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200122,2020-01-22,2.177816170667022E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200123,2020-01-23,2.1831338366810235E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
