system:index,date,surface_pressure,.geo
20201226,2020-12-26,7.764816664432024E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201227,2020-12-27,7.551802534609787E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201228,2020-12-28,7.44025247622769E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201229,2020-12-29,7.530773985856569E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201230,2020-12-30,7.62105885860292E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201231,2020-12-31,7.619217918214345E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101,2021-01-01,7.639979050718077E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210102,2021-01-02,7.662205250551967E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210103,2021-01-03,7.663327409863992E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210104,2021-01-04,7.657992531821991E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210105,2021-01-05,7.66775291651401E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210106,2021-01-06,7.686954281364685E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210107,2021-01-07,7.696988617249364E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108,2021-01-08,7.700377219021257E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109,2021-01-09,7.710920026486674E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110,2021-01-10,7.729231408842085E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111,2021-01-11,7.748468629235727E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112,2021-01-12,7.734739869928745E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113,2021-01-13,7.752238126761038E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114,2021-01-14,7.729837915137595E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115,2021-01-15,7.759791765115678E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116,2021-01-16,7.766732695241614E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210117,2021-01-17,7.758001935147928E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210118,2021-01-18,7.779646275978168E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119,2021-01-19,7.713439754289168E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210120,2021-01-20,7.606780611527432E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210121,2021-01-21,7.574414487423901E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210122,2021-01-22,7.557374312051704E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210123,2021-01-23,7.567579146648245E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210124,2021-01-24,7.594551268144026E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210125,2021-01-25,7.645484655972295E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210126,2021-01-26,7.732861003298221E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210127,2021-01-27,7.709524766405945E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210128,2021-01-28,7.678029160470802E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210129,2021-01-29,7.649176973431161E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210130,2021-01-30,7.579636108140921E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210131,2021-01-31,7.560671313645277E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210201,2021-02-01,7.571999971282271E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210202,2021-02-02,7.63152811284467E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210203,2021-02-03,7.625835438227405E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210204,2021-02-04,7.669278939823637E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210205,2021-02-05,7.65963303221114E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210206,2021-02-06,7.60322281638327E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210207,2021-02-07,7.577919509281308E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210208,2021-02-08,7.559262496436316E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210209,2021-02-09,7.57848866128683E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210210,2021-02-10,7.627776040151904E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210211,2021-02-11,7.72623633366576E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210212,2021-02-12,7.732141776083984E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210213,2021-02-13,7.785167823450237E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210214,2021-02-14,7.808305684144629E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210215,2021-02-15,7.792637895518878E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210216,2021-02-16,7.737016118187245E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210217,2021-02-17,7.728495168646727E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218,2021-02-18,7.683719943170294E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219,2021-02-19,7.701547026952997E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220,2021-02-20,7.679287385586667E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221,2021-02-21,7.675979114125278E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222,2021-02-22,7.724378042901572E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223,2021-02-23,7.813195093649841E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224,2021-02-24,7.809848638039049E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225,2021-02-25,7.799993814929712E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210226,2021-02-26,7.827317541532465E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210227,2021-02-27,7.824694451865544E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210228,2021-02-28,7.79872013884604E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210301,2021-03-01,7.784940349352527E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210302,2021-03-02,7.79407925471645E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210303,2021-03-03,7.796737371340875E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304,2021-03-04,7.748473333615009E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210305,2021-03-05,7.750309781536026E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210306,2021-03-06,7.774220638772702E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210307,2021-03-07,7.747162944865692E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210308,2021-03-08,7.725453436753877E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210309,2021-03-09,7.725481475631209E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210310,2021-03-10,7.719063378836081E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210311,2021-03-11,7.68193349995554E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210312,2021-03-12,7.69640748131061E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210313,2021-03-13,7.665904749658386E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210314,2021-03-14,7.719921549486758E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210315,2021-03-15,7.74074319928571E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210316,2021-03-16,7.778527902642136E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210317,2021-03-17,7.775581570052902E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210318,2021-03-18,7.75328501773925E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210319,2021-03-19,7.719340099695355E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210320,2021-03-20,7.764944559417035E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210321,2021-03-21,7.753709460519371E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210322,2021-03-22,7.753210591249164E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210323,2021-03-23,7.762154770276907E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210324,2021-03-24,7.757786098861531E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210325,2021-03-25,7.752615850157425E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210326,2021-03-26,7.730157590114262E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210327,2021-03-27,7.783723318853357E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210328,2021-03-28,7.804284915944931E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210329,2021-03-29,7.810239842677638E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210330,2021-03-30,7.794465735193098E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210331,2021-03-31,7.751407019622552E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401,2021-04-01,7.725126160928696E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402,2021-04-02,7.724440523392517E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403,2021-04-03,7.736309175981316E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210404,2021-04-04,7.738653554101889E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210405,2021-04-05,7.705182525357129E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210406,2021-04-06,7.70780442500584E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210407,2021-04-07,7.750520807167896E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210408,2021-04-08,7.751992870263153E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210409,2021-04-09,7.705984438406334E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210410,2021-04-10,7.673799910868991E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210411,2021-04-11,7.692429116471716E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210412,2021-04-12,7.779983730949379E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210413,2021-04-13,7.790886479520346E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210414,2021-04-14,7.774028404237166E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210415,2021-04-15,7.762947196014314E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210416,2021-04-16,7.75189896876059E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210417,2021-04-17,7.743291411680049E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210418,2021-04-18,7.738221723773694E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210419,2021-04-19,7.721323528645905E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210420,2021-04-20,7.696416389929947E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210421,2021-04-21,7.697379646015915E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210422,2021-04-22,7.727779971659972E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210423,2021-04-23,7.74908418508683E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210424,2021-04-24,7.73480647489928E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210425,2021-04-25,7.71479940303887E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210426,2021-04-26,7.667546260562909E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210427,2021-04-27,7.63082259973609E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210428,2021-04-28,7.618209318140714E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210429,2021-04-29,7.647663215716965E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210430,2021-04-30,7.669023355284514E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210501,2021-05-01,7.675651568974536E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210502,2021-05-02,7.726427094243964E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210503,2021-05-03,7.730991972351857E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210504,2021-05-04,7.671538540596648E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210505,2021-05-05,7.68117768180582E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210506,2021-05-06,7.661623112013742E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210507,2021-05-07,7.707252207945944E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210508,2021-05-08,7.682142357525E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210509,2021-05-09,7.617114209743246E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210510,2021-05-10,7.63643461339286E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210511,2021-05-11,7.665012354358817E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210512,2021-05-12,7.669113730193378E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210513,2021-05-13,7.65337377751508E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210514,2021-05-14,7.663710861410684E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210515,2021-05-15,7.644889189743799E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210516,2021-05-16,7.634208213620895E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210517,2021-05-17,7.679712071249396E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210518,2021-05-18,7.710828742717393E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210519,2021-05-19,7.739762014867242E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210520,2021-05-20,7.737210717842426E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210521,2021-05-21,7.674644158120169E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210522,2021-05-22,7.673763631868564E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210523,2021-05-23,7.703621770199548E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210524,2021-05-24,7.685422900230804E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210525,2021-05-25,7.742924055474333E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210526,2021-05-26,7.72280080773176E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210527,2021-05-27,7.72876353951636E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210528,2021-05-28,7.73104328423282E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210529,2021-05-29,7.742527551609161E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210530,2021-05-30,7.740271525953651E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210531,2021-05-31,7.712187207956912E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210601,2021-06-01,7.678819850996548E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210602,2021-06-02,7.696336646007414E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210603,2021-06-03,7.734684898639322E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210604,2021-06-04,7.74998513304248E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210605,2021-06-05,7.764974879305919E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210606,2021-06-06,7.756427759633363E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210607,2021-06-07,7.750393144186589E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210608,2021-06-08,7.749743919606154E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210609,2021-06-09,7.748877439541403E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210610,2021-06-10,7.741897010350978E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210611,2021-06-11,7.734714772894499E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210612,2021-06-12,7.753438560412183E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210613,2021-06-13,7.758013377613708E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210614,2021-06-14,7.733108638304189E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210615,2021-06-15,7.722884131440997E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210616,2021-06-16,7.681652647744519E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210617,2021-06-17,7.67142015417675E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210618,2021-06-18,7.685357953482474E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210619,2021-06-19,7.684549320525417E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210620,2021-06-20,7.646209998455312E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210621,2021-06-21,7.647510735895744E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210622,2021-06-22,7.686329693188736E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210623,2021-06-23,7.724965713252141E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210624,2021-06-24,7.743084492615024E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210625,2021-06-25,7.733710204181506E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210626,2021-06-26,7.705573028719527E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210627,2021-06-27,7.684618198838203E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210628,2021-06-28,7.6901965205584E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210629,2021-06-29,7.697125881023598E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210630,2021-06-30,7.711937458482216E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210701,2021-07-01,7.720477819668457E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210702,2021-07-02,7.713213714949164E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703,2021-07-03,7.698973360598402E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210704,2021-07-04,7.682896091137396E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210705,2021-07-05,7.66366153675166E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210706,2021-07-06,7.664821080936194E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210707,2021-07-07,7.707066920636604E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210708,2021-07-08,7.749358528008185E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210709,2021-07-09,7.751762316679E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210710,2021-07-10,7.71555542896424E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210711,2021-07-11,7.702073962088383E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210712,2021-07-12,7.6708408138794E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210713,2021-07-13,7.686540907344543E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210714,2021-07-14,7.712839969265013E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210715,2021-07-15,7.72980001223273E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210716,2021-07-16,7.746113482026994E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210717,2021-07-17,7.750358420669623E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210718,2021-07-18,7.729964506406384E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210719,2021-07-19,7.715743776575705E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210720,2021-07-20,7.717901110901015E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210721,2021-07-21,7.737252356950188E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210722,2021-07-22,7.728657441504572E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210723,2021-07-23,7.68078432932728E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210724,2021-07-24,7.661582768075162E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210725,2021-07-25,7.661557124713904E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210726,2021-07-26,7.687434389521574E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210727,2021-07-27,7.688829201325702E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210728,2021-07-28,7.69792755205008E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210729,2021-07-29,7.697317086790005E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210730,2021-07-30,7.677649615395987E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210731,2021-07-31,7.680179134953526E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210801,2021-08-01,7.686317265432881E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210802,2021-08-02,7.704000349201839E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210803,2021-08-03,7.69737307925082E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210804,2021-08-04,7.681791213982965E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210805,2021-08-05,7.66604276611917E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210806,2021-08-06,7.64908740002981E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210807,2021-08-07,7.636438389321416E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210808,2021-08-08,7.69449653579797E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809,2021-08-09,7.718725882178987E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810,2021-08-10,7.720387590887964E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811,2021-08-11,7.729644051710722E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812,2021-08-12,7.731184968363881E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813,2021-08-13,7.756650513552399E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814,2021-08-14,7.737516315423717E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815,2021-08-15,7.711523510323715E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816,2021-08-16,7.726678023888484E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817,2021-08-17,7.745030697668797E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818,2021-08-18,7.731182547668039E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819,2021-08-19,7.711257650961935E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820,2021-08-20,7.711106904934444E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821,2021-08-21,7.71766212260667E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822,2021-08-22,7.742905230688104E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210823,2021-08-23,7.750301570536937E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210824,2021-08-24,7.738063114289607E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210825,2021-08-25,7.71876604372601E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210826,2021-08-26,7.708817744893484E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210827,2021-08-27,7.713796761928949E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210828,2021-08-28,7.726956669784628E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210829,2021-08-29,7.724722632677505E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210830,2021-08-30,7.720718167323843E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210831,2021-08-31,7.744779019849835E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210901,2021-09-01,7.753021562233081E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210902,2021-09-02,7.739382720483789E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210903,2021-09-03,7.719221015974985E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210904,2021-09-04,7.705723241187065E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905,2021-09-05,7.724279781277206E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210906,2021-09-06,7.743690043729411E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210907,2021-09-07,7.725158487694914E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210908,2021-09-08,7.686667400014609E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210909,2021-09-09,7.682634895814128E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210910,2021-09-10,7.70347136140206E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210911,2021-09-11,7.727864275363205E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210912,2021-09-12,7.717355924344394E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210913,2021-09-13,7.697105264219289E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210914,2021-09-14,7.680476434448517E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210915,2021-09-15,7.687880565678577E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210916,2021-09-16,7.714369461882222E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210917,2021-09-17,7.698087781976291E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210918,2021-09-18,7.690006647380319E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210919,2021-09-19,7.701706258429837E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210920,2021-09-20,7.734378893451782E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210921,2021-09-21,7.780098685697966E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922,2021-09-22,7.772561274914307E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210923,2021-09-23,7.747285308730957E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210924,2021-09-24,7.722505828096556E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210925,2021-09-25,7.70102898164136E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210926,2021-09-26,7.714088717554822E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210927,2021-09-27,7.727463073195401E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210928,2021-09-28,7.743244177776094E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210929,2021-09-29,7.761947408785432E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210930,2021-09-30,7.779136858492546E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211001,2021-10-01,7.725047690706763E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211002,2021-10-02,7.657836495422276E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211003,2021-10-03,7.633985202201004E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211004,2021-10-04,7.701388975181139E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005,2021-10-05,7.680139698585158E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006,2021-10-06,7.751861974865765E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007,2021-10-07,7.77077932633718E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211008,2021-10-08,7.766081944290831E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211009,2021-10-09,7.762291002197133E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010,2021-10-10,7.77118755984514E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211011,2021-10-11,7.778165322980069E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211012,2021-10-12,7.754118665805638E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
