system:index,date,total_precipitation_sum,.geo
20141127,2014-11-27,2661.223898507539,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141128,2014-11-28,2229.801060789806,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141129,2014-11-29,2846.828326266772,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141130,2014-11-30,3056.630857204025,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141201,2014-12-01,1721.0297219008935,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141202,2014-12-02,930.0199099891546,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141203,2014-12-03,679.0595487717317,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141204,2014-12-04,927.7995747711128,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141205,2014-12-05,1859.6055622937795,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141206,2014-12-06,1766.7497614246945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141207,2014-12-07,979.7420042821809,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141208,2014-12-08,2989.669591814994,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141209,2014-12-09,559.4758693955557,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141210,2014-12-10,1876.1957159412939,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141211,2014-12-11,1471.8452637582955,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141212,2014-12-12,3605.2197918943307,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141213,2014-12-13,3491.613812559465,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141214,2014-12-14,1371.6788014463878,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141215,2014-12-15,1850.2860967210088,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141216,2014-12-16,1484.609190217612,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141217,2014-12-17,7358.959742963332,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141218,2014-12-18,2751.10586476372,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141219,2014-12-19,2918.4030274439992,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141220,2014-12-20,779.741050526785,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141221,2014-12-21,70.1392943299821,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141222,2014-12-22,98.71087009393241,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141223,2014-12-23,119.55943139971171,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141224,2014-12-24,743.9382322342166,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141225,2014-12-25,659.8337913922347,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141226,2014-12-26,1895.4563167757046,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141227,2014-12-27,9411.497910688893,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141228,2014-12-28,1353.9536552354857,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141229,2014-12-29,379.6041136918559,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141230,2014-12-30,154.0179588114953,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141231,2014-12-31,66.8553765177598,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101,2015-01-01,10.834062448750496,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102,2015-01-02,888.7933137010571,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103,2015-01-03,3229.914505659011,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104,2015-01-04,1063.0013149776128,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105,2015-01-05,30.594770973004323,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106,2015-01-06,162.92982216303474,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107,2015-01-07,330.95897175511305,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108,2015-01-08,2784.9494038208527,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109,2015-01-09,1757.2846032205093,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110,2015-01-10,1936.5543053659565,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111,2015-01-11,2452.9515210982604,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150112,2015-01-12,114.97339543418398,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150113,2015-01-13,3235.9084905992636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150114,2015-01-14,2493.681016107141,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150115,2015-01-15,4713.347259395955,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150116,2015-01-16,7997.331960268585,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150117,2015-01-17,1219.5855371811451,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150118,2015-01-18,2105.209131619447,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150119,2015-01-19,2991.23028918423,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150120,2015-01-20,1145.7922557937788,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150121,2015-01-21,2222.279125777332,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150122,2015-01-22,565.4884483140333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150123,2015-01-23,216.7771074626961,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150124,2015-01-24,1847.3048290340917,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150125,2015-01-25,245.5922388337258,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150126,2015-01-26,2973.9898667971283,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150127,2015-01-27,822.1379741120573,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150128,2015-01-28,2396.3970146440442,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150129,2015-01-29,12251.875687242278,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150130,2015-01-30,5213.859207530222,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150131,2015-01-31,3453.0875921754587,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150201,2015-02-01,3166.1295918619035,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150202,2015-02-02,1039.5452191627053,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150203,2015-02-03,1753.199343369274,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150204,2015-02-04,1000.8951078451319,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150205,2015-02-05,956.9984537293672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150206,2015-02-06,514.0607229588087,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150207,2015-02-07,73.66668146344512,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150208,2015-02-08,237.07366068767436,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150209,2015-02-09,35.94810931809697,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150210,2015-02-10,52.767420991729274,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150211,2015-02-11,12.312218099964747,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150212,2015-02-12,115.57073786118158,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150213,2015-02-13,2656.971147804739,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150214,2015-02-14,6654.48600064651,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150215,2015-02-15,2828.4003325863237,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150216,2015-02-16,2254.695299367285,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150217,2015-02-17,629.9535815827337,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150218,2015-02-18,41.55483649477547,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150219,2015-02-19,424.0569186138693,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150220,2015-02-20,5259.710417398522,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150221,2015-02-21,6918.211188069301,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150222,2015-02-22,1081.034996165413,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150223,2015-02-23,6095.69929024706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150224,2015-02-24,2684.4076068454283,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150225,2015-02-25,3653.860322344285,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150226,2015-02-26,4887.310935709454,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150227,2015-02-27,3592.0885340733826,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150228,2015-02-28,1173.3525936591536,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150301,2015-03-01,4707.271632120066,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150302,2015-03-02,3835.010340766087,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150303,2015-03-03,1883.1988345723912,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150304,2015-03-04,2450.745134893863,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150305,2015-03-05,275.90499940349974,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150306,2015-03-06,1.7203346736074612,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150307,2015-03-07,0.6711613326206783,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150308,2015-03-08,2.253083244367071,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150309,2015-03-09,51.36339223875726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150310,2015-03-10,599.9016795656709,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150311,2015-03-11,134.79970830841086,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150312,2015-03-12,61.41561114511953,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150313,2015-03-13,1436.661627727574,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150314,2015-03-14,1640.3903968977052,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150315,2015-03-15,2393.21133146196,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150316,2015-03-16,1310.520467908273,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150317,2015-03-17,497.6464472914903,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150318,2015-03-18,173.21534679829608,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150319,2015-03-19,200.19347758729916,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150320,2015-03-20,1515.487700177056,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150321,2015-03-21,2385.991840587236,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150322,2015-03-22,1300.0454938458042,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150323,2015-03-23,499.34295769314804,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150324,2015-03-24,4759.158793965905,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150325,2015-03-25,2729.338614145213,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150326,2015-03-26,1597.8203898838035,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150327,2015-03-27,911.984593415288,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150328,2015-03-28,1448.3697396826265,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150329,2015-03-29,5913.231681983031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150330,2015-03-30,4447.390599812694,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150331,2015-03-31,2294.3454723502427,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150401,2015-04-01,750.5750820666431,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150402,2015-04-02,2228.392837005392,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150403,2015-04-03,2707.621189804628,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150404,2015-04-04,2614.3578597066007,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150405,2015-04-05,517.3863337507287,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150406,2015-04-06,46.303016352770356,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150407,2015-04-07,15.777162138036644,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150408,2015-04-08,2.723436532715673,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150409,2015-04-09,6.664076844997635,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150410,2015-04-10,337.70981756781873,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150411,2015-04-11,834.2623355046094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150412,2015-04-12,44.18916385976485,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150413,2015-04-13,16.21614829835911,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150414,2015-04-14,2.8544900074179624,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150415,2015-04-15,17.71361330635122,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150416,2015-04-16,1496.8729768418334,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150417,2015-04-17,3251.51677587977,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150418,2015-04-18,1862.6800466724146,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150419,2015-04-19,3551.2038498203547,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150420,2015-04-20,337.8135626556244,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150421,2015-04-21,3.177196928548791,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150422,2015-04-22,220.42713754713932,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150423,2015-04-23,690.0985401443971,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150424,2015-04-24,531.5834602088262,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150425,2015-04-25,4833.8551148334045,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150426,2015-04-26,8343.821389066678,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150427,2015-04-27,9650.25455209176,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150428,2015-04-28,671.451873285629,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150429,2015-04-29,975.2596915649895,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150430,2015-04-30,5302.852654730346,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150501,2015-05-01,12660.925027629532,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150502,2015-05-02,5871.729962776108,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150503,2015-05-03,4705.831148060728,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150504,2015-05-04,4640.531988854094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150505,2015-05-05,1814.1845455152186,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150506,2015-05-06,789.9795662491907,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150507,2015-05-07,88.14688587239853,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150508,2015-05-08,2710.9918192263262,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150509,2015-05-09,337.6813541624479,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150510,2015-05-10,13.32827976081597,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150511,2015-05-11,3.795814850201945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150512,2015-05-12,51.20258552525556,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150513,2015-05-13,826.1113513103935,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150514,2015-05-14,3345.558996495526,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150515,2015-05-15,3070.3531400050597,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150516,2015-05-16,349.4051302366333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150517,2015-05-17,175.52345898011185,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150518,2015-05-18,369.0449097903935,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150519,2015-05-19,1678.5317683241028,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150520,2015-05-20,2034.4536409567813,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150521,2015-05-21,531.9521817420048,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150522,2015-05-22,105.6908173591483,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150523,2015-05-23,460.41724502414957,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150524,2015-05-24,442.8346777523682,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150525,2015-05-25,1258.4731257304388,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150526,2015-05-26,562.758822064949,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150527,2015-05-27,115.685329015165,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150528,2015-05-28,146.37097669497828,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150529,2015-05-29,1010.8897382034913,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150530,2015-05-30,396.22434868536675,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150531,2015-05-31,1227.3296284551122,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150601,2015-06-01,913.0385552496728,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150602,2015-06-02,365.71156010598287,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150603,2015-06-03,211.2630305979024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150604,2015-06-04,317.7408584813277,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150605,2015-06-05,760.4627891034356,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150606,2015-06-06,844.9241988457646,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150607,2015-06-07,732.9073322848947,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150608,2015-06-08,948.9826182676231,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150609,2015-06-09,1106.9675101305913,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150610,2015-06-10,3337.0595743431036,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150611,2015-06-11,3006.9702709490934,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150612,2015-06-12,8433.967457232042,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150613,2015-06-13,4526.830844370313,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150614,2015-06-14,6122.84421767887,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150615,2015-06-15,3386.403080344213,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150616,2015-06-16,2664.032386973202,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150617,2015-06-17,134.38585535810256,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150618,2015-06-18,1098.6996458462966,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150619,2015-06-19,583.6090199247219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150620,2015-06-20,623.4679862115775,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150621,2015-06-21,584.43008486535,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150622,2015-06-22,1749.9356039068261,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150623,2015-06-23,461.40644989364364,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150624,2015-06-24,24.851703623930582,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150625,2015-06-25,20.033596819048373,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150626,2015-06-26,42.17249601611903,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150627,2015-06-27,229.02785883487454,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150628,2015-06-28,8.56350704419846,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150629,2015-06-29,29.023453667935176,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150630,2015-06-30,34.914862783321915,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150701,2015-07-01,200.91651850307696,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150702,2015-07-02,1430.2913620006193,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150703,2015-07-03,275.12735557345104,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150704,2015-07-04,253.52880445173946,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150705,2015-07-05,2446.5648504039623,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150706,2015-07-06,25.258564930666633,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150707,2015-07-07,1165.463577120485,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150708,2015-07-08,540.1037524832077,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150709,2015-07-09,100.95479819856115,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150710,2015-07-10,18.730910705507675,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150711,2015-07-11,64.89678651140869,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150712,2015-07-12,195.38627867733118,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150713,2015-07-13,143.2559163464016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150714,2015-07-14,108.33371222052625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150715,2015-07-15,95.36659897881087,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150716,2015-07-16,175.26964271435227,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150717,2015-07-17,642.2396781727809,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150718,2015-07-18,2501.2549125393684,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150719,2015-07-19,1436.0579334809486,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150720,2015-07-20,493.4071327955053,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150721,2015-07-21,789.0651785330037,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150722,2015-07-22,2824.9419568042786,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150723,2015-07-23,333.2973794062934,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150724,2015-07-24,2614.799532258324,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150725,2015-07-25,1076.9554335837988,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150726,2015-07-26,2691.7880856178544,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150727,2015-07-27,991.159120402498,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150728,2015-07-28,1064.7379514385395,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150729,2015-07-29,1457.9464416373778,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150730,2015-07-30,728.611677297865,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150731,2015-07-31,992.9540028492752,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150801,2015-08-01,1769.424608085903,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150802,2015-08-02,17.90389704629835,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150803,2015-08-03,1110.0318482309217,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150804,2015-08-04,3160.6443838949517,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150805,2015-08-05,81.78752180501546,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150806,2015-08-06,88.81461441375482,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150807,2015-08-07,728.9907165465397,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150808,2015-08-08,7429.801685906967,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150809,2015-08-09,5589.934894275073,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150810,2015-08-10,1420.2130616675222,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150811,2015-08-11,772.4473094039745,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150812,2015-08-12,1283.18471378661,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150813,2015-08-13,9234.762643705695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150814,2015-08-14,5374.634085959764,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150815,2015-08-15,2278.741200616839,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150816,2015-08-16,583.3032652483703,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150817,2015-08-17,509.51222455166993,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150818,2015-08-18,900.7323768324777,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150819,2015-08-19,455.70529255119027,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150820,2015-08-20,590.665687587021,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150821,2015-08-21,46.72998563156407,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150822,2015-08-22,1376.5759603907122,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150823,2015-08-23,9444.317464019758,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150824,2015-08-24,6721.091634415713,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150825,2015-08-25,837.3654900132412,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150826,2015-08-26,965.2757962003805,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150827,2015-08-27,4711.842554923051,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150828,2015-08-28,604.924611181255,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150829,2015-08-29,207.61293141355395,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150830,2015-08-30,333.66346583025546,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150831,2015-08-31,6533.89205764606,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150901,2015-09-01,7569.114699862643,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150902,2015-09-02,490.1938983686266,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150903,2015-09-03,666.1093733565468,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150904,2015-09-04,350.2518501998713,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150905,2015-09-05,435.8018057987971,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150906,2015-09-06,137.63673115495362,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150907,2015-09-07,51.12395910083089,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150908,2015-09-08,112.70862816435766,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150909,2015-09-09,39.0610360500275,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150910,2015-09-10,453.0479195398733,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150911,2015-09-11,280.29892617806956,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150912,2015-09-12,8653.949301032233,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150913,2015-09-13,11130.950742107983,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150914,2015-09-14,4533.4221545705395,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150915,2015-09-15,4524.176045202276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150916,2015-09-16,9958.56288120132,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150917,2015-09-17,8757.401234560202,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150918,2015-09-18,2404.2882150054234,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150919,2015-09-19,922.9371162943908,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150920,2015-09-20,44.31257580565474,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150921,2015-09-21,305.6259491390325,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150922,2015-09-22,3938.22031693178,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150923,2015-09-23,930.4879525061922,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150924,2015-09-24,258.792960287417,"{""type"":""MultiPoint"",""coordinates"":[]}"
