system:index,date,temperature_2m,.geo
20140829,2014-08-29,2.2937360958245718E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140830,2014-08-30,2.289227011019532E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140831,2014-08-31,2.2848153002448088E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140901,2014-09-01,2.279495129024617E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140902,2014-09-02,2.287335370669474E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140903,2014-09-03,2.2903910237622672E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140904,2014-09-04,2.2955309677459663E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140905,2014-09-05,2.3003458861593655E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140906,2014-09-06,2.3023291544257998E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140907,2014-09-07,2.3067719124250135E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140908,2014-09-08,2.307731781894152E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140909,2014-09-09,2.301581055070449E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140910,2014-09-10,2.2948828257458702E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140911,2014-09-11,2.286198084532038E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140912,2014-09-12,2.280370377679729E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140913,2014-09-13,2.2870793617689016E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140914,2014-09-14,2.2926796652497464E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140915,2014-09-15,2.2960677223648632E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140916,2014-09-16,2.301987347044913E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140917,2014-09-17,2.3091470559190702E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140918,2014-09-18,2.3064724551732048E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140919,2014-09-19,2.303891527315185E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140920,2014-09-20,2.3021418913882142E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140921,2014-09-21,2.2866085354389304E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140922,2014-09-22,2.2682512665444654E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140923,2014-09-23,2.2601408771117502E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140924,2014-09-24,2.259723694928047E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140925,2014-09-25,2.257792317548408E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140926,2014-09-26,2.264831192662622E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140927,2014-09-27,2.280322587994413E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140928,2014-09-28,2.2902583180234033E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140929,2014-09-29,2.2884288897801942E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140930,2014-09-30,2.2832877728150028E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141001,2014-10-01,2.2812119025453854E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141002,2014-10-02,2.2822189088982314E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141003,2014-10-03,2.2812104859525248E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141004,2014-10-04,2.2753623134990254E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141005,2014-10-05,2.252664258310524E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141006,2014-10-06,2.25586976002007E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141007,2014-10-07,2.2677473719171453E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141008,2014-10-08,2.2840155800495124E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141009,2014-10-09,2.278950855627904E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141010,2014-10-10,2.2693564185587627E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141011,2014-10-11,2.266370769707966E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141012,2014-10-12,2.2711929188890612E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141013,2014-10-13,2.2682389024821898E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141014,2014-10-14,2.2582250384272042E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141015,2014-10-15,2.263225256420163E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141016,2014-10-16,2.2777260426833785E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141017,2014-10-17,2.2801975942893678E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141018,2014-10-18,2.2908548680333272E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141019,2014-10-19,2.291739476551625E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141020,2014-10-20,2.278512217063447E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141021,2014-10-21,2.262059491980242E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141022,2014-10-22,2.228785772853033E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141023,2014-10-23,2.234067403966551E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141024,2014-10-24,2.240956307737331E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141025,2014-10-25,2.2514819415002126E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141026,2014-10-26,2.249432807312827E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141027,2014-10-27,2.245254996754061E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141028,2014-10-28,2.2440093668914926E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141029,2014-10-29,2.246243696770055E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141030,2014-10-30,2.253852893590471E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141031,2014-10-31,2.261384532177129E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141101,2014-11-01,2.2587209260279465E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141102,2014-11-02,2.2570805146446863E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141103,2014-11-03,2.250080432157672E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141104,2014-11-04,2.2281322189229307E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141105,2014-11-05,2.21170613336239E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141106,2014-11-06,2.207345447276528E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141107,2014-11-07,2.222132569101967E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141108,2014-11-08,2.2271159820207924E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141109,2014-11-09,2.2233541419518864E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141110,2014-11-10,2.222211681912122E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141111,2014-11-11,2.2327126093803328E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141112,2014-11-12,2.2303638599412045E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141113,2014-11-13,2.2277128773146564E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141114,2014-11-14,2.234165533860476E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141115,2014-11-15,2.224997093070343E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141116,2014-11-16,2.2152799515569317E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141117,2014-11-17,2.2103309081745997E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141118,2014-11-18,2.2093647542522305E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141119,2014-11-19,2.2096831657496265E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141120,2014-11-20,2.217490973802726E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141121,2014-11-21,2.2294815633007514E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141122,2014-11-22,2.2416619606572825E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141123,2014-11-23,2.25024854986559E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141124,2014-11-24,2.241177696398545E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141125,2014-11-25,2.235398751647509E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141126,2014-11-26,2.235808403908471E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141127,2014-11-27,2.231522963872428E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141128,2014-11-28,2.243902806610738E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141129,2014-11-29,2.2337015172064948E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141130,2014-11-30,2.2183361717736945E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141201,2014-12-01,2.1983196771228564E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141202,2014-12-02,2.1878497139104778E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141203,2014-12-03,2.181741782374136E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141204,2014-12-04,2.183566209091077E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141205,2014-12-05,2.1862085572705752E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141206,2014-12-06,2.1813689084226033E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141207,2014-12-07,2.1815407091647035E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141208,2014-12-08,2.1864453275692117E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141209,2014-12-09,2.171342273061949E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141210,2014-12-10,2.190984188562953E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141211,2014-12-11,2.2037249054329556E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141212,2014-12-12,2.2107442105308014E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141213,2014-12-13,2.207844796841802E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141214,2014-12-14,2.195438812696919E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141215,2014-12-15,2.2008162885996014E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141216,2014-12-16,2.2007013678918794E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141217,2014-12-17,2.2101287107529467E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141218,2014-12-18,2.231011764860152E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141219,2014-12-19,2.2264098174471915E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141220,2014-12-20,2.2079273888356087E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141221,2014-12-21,2.195145349924338E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141222,2014-12-22,2.197817206774605E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141223,2014-12-23,2.1954528687524018E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141224,2014-12-24,2.2009551432161498E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141225,2014-12-25,2.1940095337459728E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141226,2014-12-26,2.177207242597225E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141227,2014-12-27,2.1844179772747552E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141228,2014-12-28,2.1489073751414382E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141229,2014-12-29,2.1383543068888444E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141230,2014-12-30,2.1513058704208964E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141231,2014-12-31,2.1503337909849855E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101,2015-01-01,2.1539694691302285E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102,2015-01-02,2.1786157394630155E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103,2015-01-03,2.2037134856715158E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104,2015-01-04,2.2004804696874005E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105,2015-01-05,2.174831620462874E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106,2015-01-06,2.1738898735620964E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107,2015-01-07,2.182189845188226E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108,2015-01-08,2.2032824936634248E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109,2015-01-09,2.2201182811809582E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110,2015-01-10,2.2300270062844226E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111,2015-01-11,2.1979605240128607E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150112,2015-01-12,2.1937083233670446E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150113,2015-01-13,2.2104779710000703E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150114,2015-01-14,2.2015540047051144E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150115,2015-01-15,2.21146327930758E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150116,2015-01-16,2.1964112743549728E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150117,2015-01-17,2.1725800819789723E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150118,2015-01-18,2.168047857937994E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150119,2015-01-19,2.166680210940244E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150120,2015-01-20,2.1607185981240058E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150121,2015-01-21,2.1634744432344604E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150122,2015-01-22,2.1634717830761498E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150123,2015-01-23,2.1566208581089717E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150124,2015-01-24,2.1612206613983837E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150125,2015-01-25,2.1626385148462576E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150126,2015-01-26,2.1768916740120482E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150127,2015-01-27,2.1808405813459927E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150128,2015-01-28,2.1848497740087157E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150129,2015-01-29,2.1860866164669594E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150130,2015-01-30,2.1705737871197236E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150131,2015-01-31,2.1653377105354494E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150201,2015-02-01,2.1607734190216097E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150202,2015-02-02,2.1539251814683142E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150203,2015-02-03,2.1459708376345888E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150204,2015-02-04,2.1491493263568157E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150205,2015-02-05,2.145822946920796E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150206,2015-02-06,2.1438640077650717E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150207,2015-02-07,2.1502648316182497E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150208,2015-02-08,2.163574931490518E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150209,2015-02-09,2.1630775975493437E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150210,2015-02-10,2.1721710186681372E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150211,2015-02-11,2.1737878612154976E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150212,2015-02-12,2.177474983263194E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150213,2015-02-13,2.1942988156960246E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150214,2015-02-14,2.1950380111029726E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150215,2015-02-15,2.1866520439259183E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150216,2015-02-16,2.1852977467373374E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150217,2015-02-17,2.1873704723067772E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150218,2015-02-18,2.1800181296630394E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150219,2015-02-19,2.18254684658926E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150220,2015-02-20,2.1954541534613428E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150221,2015-02-21,2.179820502347779E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150222,2015-02-22,2.1735616315115377E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150223,2015-02-23,2.196554099341626E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150224,2015-02-24,2.18414239244211E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150225,2015-02-25,2.1898784727670562E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150226,2015-02-26,2.205890181252136E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150227,2015-02-27,2.187563019629388E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150228,2015-02-28,2.1843925312319356E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150301,2015-03-01,2.219374221954009E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150302,2015-03-02,2.2138873428070393E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150303,2015-03-03,2.2024245639383608E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150304,2015-03-04,2.186983915644328E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150305,2015-03-05,2.1810631984315115E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150306,2015-03-06,2.1892792457594937E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150307,2015-03-07,2.2065050820313728E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150308,2015-03-08,2.2134621454617923E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150309,2015-03-09,2.2139858475119233E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150310,2015-03-10,2.217903533897171E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150311,2015-03-11,2.22352117635247E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150312,2015-03-12,2.2146825873525304E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150313,2015-03-13,2.2010839444806534E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150314,2015-03-14,2.1932714995600823E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150315,2015-03-15,2.1942575008413854E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150316,2015-03-16,2.2030406146619877E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150317,2015-03-17,2.2173640907325256E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150318,2015-03-18,2.2282930261196047E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150319,2015-03-19,2.2195758339766306E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150320,2015-03-20,2.2206872253285348E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150321,2015-03-21,2.209395554273144E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150322,2015-03-22,2.202345072890064E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150323,2015-03-23,2.2092269993885025E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150324,2015-03-24,2.2061509916797107E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150325,2015-03-25,2.192035895680828E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150326,2015-03-26,2.1958390066536096E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150327,2015-03-27,2.2080379642672735E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150328,2015-03-28,2.2211858157598376E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150329,2015-03-29,2.228316783567944E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150330,2015-03-30,2.229950196633098E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150331,2015-03-31,2.230119240393572E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150401,2015-04-01,2.2062520301189196E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150402,2015-04-02,2.2093820421248394E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150403,2015-04-03,2.2162071707855597E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150404,2015-04-04,2.2130852752462578E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150405,2015-04-05,2.1983358717743483E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150406,2015-04-06,2.2041063483830953E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150407,2015-04-07,2.2134266037813675E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150408,2015-04-08,2.2255103950719985E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150409,2015-04-09,2.2405451129821616E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150410,2015-04-10,2.2432958316841865E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150411,2015-04-11,2.2373104844012934E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150412,2015-04-12,2.2452530798654157E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150413,2015-04-13,2.255558556305233E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150414,2015-04-14,2.2691444208757153E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150415,2015-04-15,2.2749930224716932E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150416,2015-04-16,2.2645064773325992E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150417,2015-04-17,2.2501747455151987E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150418,2015-04-18,2.2444274534900576E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150419,2015-04-19,2.235284598451934E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150420,2015-04-20,2.2488593945488042E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150421,2015-04-21,2.2607446413715774E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150422,2015-04-22,2.264118143446867E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150423,2015-04-23,2.2567996388340575E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150424,2015-04-24,2.2615458470121488E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150425,2015-04-25,2.2601426924475044E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150426,2015-04-26,2.254680104993834E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150427,2015-04-27,2.235317965876925E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150428,2015-04-28,2.221845308554978E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150429,2015-04-29,2.2276946805320087E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150430,2015-04-30,2.2342567625937593E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150501,2015-05-01,2.2442632991202143E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150502,2015-05-02,2.2550905558852166E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150503,2015-05-03,2.274321730651979E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150504,2015-05-04,2.283172298512169E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150505,2015-05-05,2.2729270240145594E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150506,2015-05-06,2.250113305194766E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150507,2015-05-07,2.2501380123926386E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150508,2015-05-08,2.2629829508301443E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150509,2015-05-09,2.263757463206156E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150510,2015-05-10,2.2754448565369385E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150511,2015-05-11,2.2950825265195152E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150512,2015-05-12,2.2896591264331627E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150513,2015-05-13,2.2877066142724845E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150514,2015-05-14,2.2618286721907946E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150515,2015-05-15,2.2371370008936888E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150516,2015-05-16,2.2496868452475864E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150517,2015-05-17,2.257953337039362E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150518,2015-05-18,2.2618144060304624E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150519,2015-05-19,2.241193454886639E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150520,2015-05-20,2.2301658470554683E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150521,2015-05-21,2.2355837495108166E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150522,2015-05-22,2.2504641455122513E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150523,2015-05-23,2.2623599424997914E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150524,2015-05-24,2.2684478682065517E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150525,2015-05-25,2.2636080463370422E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150526,2015-05-26,2.2548222855865556E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150527,2015-05-27,2.2621667991596484E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150528,2015-05-28,2.269425146068149E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150529,2015-05-29,2.2671495477791798E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150530,2015-05-30,2.2630223151349247E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150531,2015-05-31,2.2733785743851778E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150601,2015-06-01,2.2682276387353432E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150602,2015-06-02,2.2892105017523444E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150603,2015-06-03,2.2933488482671577E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150604,2015-06-04,2.3145420459154785E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150605,2015-06-05,2.327225854480239E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150606,2015-06-06,2.299814916614591E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150607,2015-06-07,2.2992610349521384E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150608,2015-06-08,2.2950134825798064E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150609,2015-06-09,2.284986305722268E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150610,2015-06-10,2.289980066715992E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150611,2015-06-11,2.3146265094496322E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
