system:index,date,evaporation_from_open_water_surfaces_excluding_oceans_sum,.geo
20180810,2018-08-10,-401.4589734326156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180811,2018-08-11,-401.9888363806893,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180812,2018-08-12,-409.0627504966427,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180813,2018-08-13,-253.54317106641798,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180814,2018-08-14,-342.2428664178167,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180815,2018-08-15,-394.2683492091596,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180816,2018-08-16,-388.12130315729246,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180817,2018-08-17,-293.22755698888136,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180818,2018-08-18,-328.71185921291635,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180819,2018-08-19,-368.17276514244884,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180820,2018-08-20,-311.2438214567429,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821,2018-08-21,-290.2161454267967,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180822,2018-08-22,-290.9296458636029,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180823,2018-08-23,-248.31628563674138,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824,2018-08-24,-254.21241293425877,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180825,2018-08-25,-212.5069266203135,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180826,2018-08-26,-254.607307973952,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180827,2018-08-27,-225.31784541608044,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180828,2018-08-28,-297.23035116577853,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180829,2018-08-29,-219.7091792592593,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180830,2018-08-30,-252.14546809032186,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180831,2018-08-31,-254.26460306220272,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180901,2018-09-01,-312.94033753185676,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180902,2018-09-02,-306.66432350355683,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180903,2018-09-03,-245.06872340880105,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180904,2018-09-04,-217.3105078358041,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180905,2018-09-05,-197.9423799051442,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180906,2018-09-06,-134.58020394567012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180907,2018-09-07,-247.25391960136503,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180908,2018-09-08,-294.5631885646281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180909,2018-09-09,-260.20634230311896,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180910,2018-09-10,-255.84711280295278,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180911,2018-09-11,-269.8655584129666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180912,2018-09-12,-217.37494124845244,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180913,2018-09-13,-163.66858560623515,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180914,2018-09-14,-200.38379727711597,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180915,2018-09-15,-226.3087681458236,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180916,2018-09-16,-207.46695297670652,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180917,2018-09-17,-225.11769634675898,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918,2018-09-18,-185.83286406178686,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180919,2018-09-19,-190.60388673246072,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180920,2018-09-20,-196.9647634939602,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180921,2018-09-21,-191.2951223529747,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180922,2018-09-22,-201.39139572331237,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180923,2018-09-23,-148.00363645314386,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180924,2018-09-24,-246.7163197554687,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180925,2018-09-25,-251.92153165603042,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180926,2018-09-26,-228.0478622399384,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180927,2018-09-27,-215.78913558812502,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180928,2018-09-28,-209.56796800299406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180929,2018-09-29,-199.51292135186443,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180930,2018-09-30,-166.5230849190106,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181001,2018-10-01,-146.61650218207052,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181002,2018-10-02,-124.78014569439217,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181003,2018-10-03,-116.1659105074994,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181004,2018-10-04,-163.09960837094854,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181005,2018-10-05,-170.1906936828391,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181006,2018-10-06,-133.1675249694316,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181007,2018-10-07,-99.64376613879391,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181008,2018-10-08,-149.94613329285735,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181009,2018-10-09,-196.6781847227143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181010,2018-10-10,-153.97208728547602,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181011,2018-10-11,-170.37846557075073,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181012,2018-10-12,-221.3334018149576,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181013,2018-10-13,-246.2184879516012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181014,2018-10-14,-218.12722313734756,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181015,2018-10-15,-157.1047141988466,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181016,2018-10-16,-145.85441670640543,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181017,2018-10-17,-126.57898779326977,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181018,2018-10-18,-158.87568807716045,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181019,2018-10-19,-154.39169307789186,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181020,2018-10-20,-146.17666426200034,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181021,2018-10-21,-161.69871750000647,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181022,2018-10-22,-158.6921809956618,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181023,2018-10-23,-152.4817673160876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181024,2018-10-24,-129.22522721421709,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181025,2018-10-25,-114.6153514492347,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181026,2018-10-26,-101.10545150980738,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181027,2018-10-27,-67.31287674884504,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181028,2018-10-28,-67.43874481419368,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181029,2018-10-29,-45.01319030871354,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181030,2018-10-30,-79.17206921361421,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181031,2018-10-31,-46.58949433652435,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181101,2018-11-01,-52.03867217238764,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181102,2018-11-02,-64.13070510751663,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181103,2018-11-03,-100.94592329056239,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181104,2018-11-04,-91.93331215831743,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181105,2018-11-05,-96.06503226121922,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181106,2018-11-06,-70.58130135722645,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181107,2018-11-07,-56.01904313749643,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181108,2018-11-08,-84.62098979262046,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181109,2018-11-09,-74.35732233594811,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181110,2018-11-10,-41.70649008761865,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181111,2018-11-11,-73.86375207238302,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181112,2018-11-12,-71.29537680613291,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181113,2018-11-13,-61.72799556210222,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181114,2018-11-14,-69.52219136094728,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181115,2018-11-15,-68.62041731468756,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181116,2018-11-16,-73.04857891408682,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181117,2018-11-17,-93.21522359648812,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181118,2018-11-18,-127.69125934240643,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181119,2018-11-19,-102.88567575631737,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181120,2018-11-20,-54.67149466136467,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181121,2018-11-21,-33.20186465553498,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181122,2018-11-22,-37.12023669274194,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181123,2018-11-23,-5.636614653566727,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181124,2018-11-24,-26.374794997707653,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181125,2018-11-25,-13.62303872123982,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181126,2018-11-26,-32.33440283218071,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181127,2018-11-27,-44.35242880951317,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181128,2018-11-28,-49.60445834568099,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181129,2018-11-29,-98.03932492966032,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181130,2018-11-30,-12.305635366004466,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181201,2018-12-01,-9.547175480242746,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181202,2018-12-02,2.1280937759169185,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181203,2018-12-03,-14.159919813852394,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181204,2018-12-04,-30.270762504777856,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181205,2018-12-05,-43.03699958968323,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181206,2018-12-06,-25.148007598075584,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181207,2018-12-07,-63.64601248712364,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181208,2018-12-08,-83.28319479547193,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181209,2018-12-09,-87.06404442314017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181210,2018-12-10,-58.85149508221436,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181211,2018-12-11,-51.10195278629432,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181212,2018-12-12,-43.99610142096805,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181213,2018-12-13,-44.081387986292114,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181214,2018-12-14,-41.195723432165536,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181215,2018-12-15,-19.519354132431374,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181216,2018-12-16,35.29551901254505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181217,2018-12-17,-0.2705749739619048,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181218,2018-12-18,-69.33081754035713,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181219,2018-12-19,-9.481743877059685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181220,2018-12-20,-23.073394451261183,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181221,2018-12-21,-20.596884821936023,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181222,2018-12-22,-14.034393156540819,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181223,2018-12-23,-13.535559299865763,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181224,2018-12-24,-30.151413980234125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181225,2018-12-25,-53.09785570052327,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181226,2018-12-26,-53.05669021429308,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181227,2018-12-27,-31.66882537189033,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181228,2018-12-28,-30.105105858626693,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181229,2018-12-29,-38.67575538074239,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181230,2018-12-30,-31.492214414791462,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181231,2018-12-31,-31.184023941050768,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190101,2019-01-01,-38.692677080357264,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102,2019-01-02,-84.73717031862365,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103,2019-01-03,-67.54971004171364,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104,2019-01-04,-50.4522316107508,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105,2019-01-05,-49.42284279798039,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106,2019-01-06,-45.725823200026625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190107,2019-01-07,-35.8374476933687,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190108,2019-01-08,-37.85155236424298,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190109,2019-01-09,-61.686757130530054,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190110,2019-01-10,-65.74583281852019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190111,2019-01-11,-38.26925673680196,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190112,2019-01-12,-24.126147121614665,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190113,2019-01-13,-30.44741800810012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190114,2019-01-14,-57.113317681536714,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190115,2019-01-15,-53.29085902930332,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190116,2019-01-16,-54.75709736874572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190117,2019-01-17,-28.38106545519415,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190118,2019-01-18,-34.84825528136945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190119,2019-01-19,-23.37115001992926,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190120,2019-01-20,-11.575497329156558,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190121,2019-01-21,-40.37340079418513,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190122,2019-01-22,-30.42346013183976,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190123,2019-01-23,-31.34202647240936,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190124,2019-01-24,-48.86518768611933,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190125,2019-01-25,-20.71742012154347,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126,2019-01-26,-13.501166204439805,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190127,2019-01-27,-55.83431017323414,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190128,2019-01-28,-56.121650447439045,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190129,2019-01-29,-35.773405095891064,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190130,2019-01-30,-29.132032556148893,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190131,2019-01-31,-5.139193363807299,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190201,2019-02-01,9.752731450900963,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190202,2019-02-02,-27.598577761177076,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190203,2019-02-03,-73.36143565110363,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190204,2019-02-04,-39.40052847989891,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190205,2019-02-05,-26.658171493426792,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190206,2019-02-06,-21.552704196496336,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190207,2019-02-07,-56.12126498252826,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190208,2019-02-08,-77.83710102708096,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190209,2019-02-09,-98.61500460292925,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190210,2019-02-10,-90.38425871999577,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190211,2019-02-11,-86.06698262198438,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190212,2019-02-12,-81.93651934587655,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190213,2019-02-13,-103.2667094096324,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190214,2019-02-14,-105.8447618966887,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190215,2019-02-15,-117.50152309371487,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190216,2019-02-16,-120.38153138144654,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190217,2019-02-17,-156.90855621731322,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190218,2019-02-18,-124.68044704161969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190219,2019-02-19,-81.99339742670013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190220,2019-02-20,-102.55633901882838,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190221,2019-02-21,-110.16214266372664,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190222,2019-02-22,-138.7709341618067,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190223,2019-02-23,-158.77894345056453,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190224,2019-02-24,-156.70112612827614,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190225,2019-02-25,-156.04484625792722,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190226,2019-02-26,-149.8606341373978,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190227,2019-02-27,-150.6491178418348,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190228,2019-02-28,-142.6731958726601,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190301,2019-03-01,-107.08361555505904,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190302,2019-03-02,-117.19965742990996,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190303,2019-03-03,-188.61400038788628,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190304,2019-03-04,-178.5948440844726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190305,2019-03-05,-152.86681454069898,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190306,2019-03-06,-148.84722628309322,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190307,2019-03-07,-168.43970219339525,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190308,2019-03-08,-147.95293997616946,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190309,2019-03-09,-75.2665733809454,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190310,2019-03-10,-179.26779852839667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190311,2019-03-11,-208.11936475991774,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190312,2019-03-12,-205.49276531467822,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190313,2019-03-13,-160.93093067608854,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190314,2019-03-14,-86.02953235446567,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190315,2019-03-15,-109.59690869355978,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190316,2019-03-16,-212.70552276411627,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190317,2019-03-17,-163.38189527743188,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190318,2019-03-18,-156.7322170815359,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190319,2019-03-19,-150.68517348432493,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190320,2019-03-20,-195.79842955737234,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190321,2019-03-21,-215.33736267602262,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190322,2019-03-22,-220.86108766177182,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190323,2019-03-23,-229.62338856691656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190324,2019-03-24,-226.1383907715678,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190325,2019-03-25,-232.32818200842584,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190326,2019-03-26,-245.44203083605362,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190327,2019-03-27,-233.30643679854614,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190328,2019-03-28,-235.74799905377336,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190329,2019-03-29,-254.5684408875432,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190330,2019-03-30,-271.1108959321422,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190331,2019-03-31,-259.9913528071444,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190401,2019-04-01,-237.91953785810074,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190402,2019-04-02,-183.2688785063175,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190403,2019-04-03,-99.62175344523503,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190404,2019-04-04,-195.54629855058113,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190405,2019-04-05,-223.89286737125389,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190406,2019-04-06,-127.82696326280029,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190407,2019-04-07,-150.1730786530959,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190408,2019-04-08,-163.1165955253568,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190409,2019-04-09,-174.8527625741237,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190410,2019-04-10,-180.85822644614268,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190411,2019-04-11,-260.6529969534653,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190412,2019-04-12,-296.00349706879774,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190413,2019-04-13,-286.63169860901564,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190414,2019-04-14,-256.76987843183565,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190415,2019-04-15,-300.27077214253836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190416,2019-04-16,-129.47619129853027,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190417,2019-04-17,-305.237211359234,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190418,2019-04-18,-359.30339251289206,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190419,2019-04-19,-366.35335428430096,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190420,2019-04-20,-369.10400123440036,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190421,2019-04-21,-310.55422328391865,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422,2019-04-22,-332.6220842576697,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423,2019-04-23,-216.37108554886998,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424,2019-04-24,-231.62804449729663,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425,2019-04-25,-176.7520961925187,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426,2019-04-26,-235.05090287210598,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427,2019-04-27,-242.344312403152,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428,2019-04-28,-205.20954629510064,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429,2019-04-29,-270.4439503150409,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430,2019-04-30,-311.85889946935976,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501,2019-05-01,-289.9132844230054,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502,2019-05-02,-194.5076182266225,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503,2019-05-03,-206.84784758069577,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190504,2019-05-04,-186.21689455723762,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190505,2019-05-05,-305.6250040073528,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190506,2019-05-06,-311.43762305637097,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190507,2019-05-07,-312.9999666249484,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190508,2019-05-08,-128.9785190392796,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190509,2019-05-09,-218.4285667329426,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190510,2019-05-10,-201.8067751113304,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190511,2019-05-11,-230.3148044756045,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190512,2019-05-12,-385.51436056742915,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190513,2019-05-13,-462.5529476403314,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190514,2019-05-14,-480.99680657274575,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190515,2019-05-15,-438.1251884226199,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190516,2019-05-16,-364.16486665006715,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190517,2019-05-17,-170.21362724128696,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190518,2019-05-18,-176.01645437181722,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190519,2019-05-19,-151.63608731534177,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190520,2019-05-20,-193.9655099616021,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190521,2019-05-21,-280.7483969005922,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190522,2019-05-22,-368.72571299713394,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190523,2019-05-23,-377.8060567890305,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190524,2019-05-24,-276.60990410778567,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190525,2019-05-25,-264.3656961707924,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190526,2019-05-26,-269.6087151589272,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190527,2019-05-27,-208.5187962574227,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190528,2019-05-28,-264.0164873764463,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190529,2019-05-29,-294.699628648379,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190530,2019-05-30,-267.2867327576501,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190531,2019-05-31,-372.67187617516845,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190601,2019-06-01,-441.263079808268,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190602,2019-06-02,-468.23476249050344,"{""type"":""MultiPoint"",""coordinates"":[]}"
